date,CPI level,city,category
2021-02-01,102.2347737554,TARIJA,Bienes y servicios diversos
2021-03-01,102.1481319038,TARIJA,Bienes y servicios diversos
2021-04-01,101.6810966934,TARIJA,Bienes y servicios diversos
2021-05-01,101.3154261359,TARIJA,Bienes y servicios diversos
2021-06-01,101.1386301796,TARIJA,Bienes y servicios diversos
2021-07-01,100.5873344,TARIJA,Bienes y servicios diversos
2021-08-01,100.8055281599,TARIJA,Bienes y servicios diversos
2021-09-01,100.8136964187,TARIJA,Bienes y servicios diversos
2021-10-01,100.7551366809,TARIJA,Bienes y servicios diversos
2021-11-01,100.3582902391,TARIJA,Bienes y servicios diversos
2021-12-01,100.0810153869,TARIJA,Bienes y servicios diversos
2022-01-01,99.7939815649,TARIJA,Bienes y servicios diversos
2022-02-01,99.5954472659,TARIJA,Bienes y servicios diversos
2022-03-01,99.6130436182,TARIJA,Bienes y servicios diversos
2022-04-01,99.6323024244,TARIJA,Bienes y servicios diversos
2022-05-01,99.8891400977,TARIJA,Bienes y servicios diversos
2022-06-01,100.0607275452,TARIJA,Bienes y servicios diversos
2022-07-01,99.9696101793,TARIJA,Bienes y servicios diversos
2022-08-01,99.9454071387,TARIJA,Bienes y servicios diversos
2022-09-01,100.018829217,TARIJA,Bienes y servicios diversos
2022-10-01,99.6390410564,TARIJA,Bienes y servicios diversos
2022-11-01,99.91228233,TARIJA,Bienes y servicios diversos
2022-12-01,100.0151118632,TARIJA,Bienes y servicios diversos
2023-01-01,99.7867108903,TARIJA,Bienes y servicios diversos
2023-02-01,100.1919599281,TARIJA,Bienes y servicios diversos
2023-03-01,100.2504935622,TARIJA,Bienes y servicios diversos
2023-04-01,100.7556186299,TARIJA,Bienes y servicios diversos
2023-05-01,100.9131253819,TARIJA,Bienes y servicios diversos
2023-06-01,100.9268815136,TARIJA,Bienes y servicios diversos
2023-07-01,100.9014699,TARIJA,Bienes y servicios diversos
2023-08-01,101.097237101,TARIJA,Bienes y servicios diversos
2023-09-01,101.0240440407,TARIJA,Bienes y servicios diversos
2023-10-01,101.2606567621,TARIJA,Bienes y servicios diversos
2023-11-01,100.9536283,TARIJA,Bienes y servicios diversos
2023-12-01,100.7918456849,TARIJA,Bienes y servicios diversos
2024-01-01,102.7520664059,TARIJA,Bienes y servicios diversos
2024-02-01,104.5187487,TARIJA,Bienes y servicios diversos
2024-03-01,108.5004305483,TARIJA,Bienes y servicios diversos
2024-04-01,109.4238347585,TARIJA,Bienes y servicios diversos
2024-05-01,110.5850500567,TARIJA,Bienes y servicios diversos
2024-06-01,112.199724213,TARIJA,Bienes y servicios diversos
2024-07-01,112.543480566,TARIJA,Bienes y servicios diversos
2024-08-01,114.2147066636,TARIJA,Bienes y servicios diversos
2024-09-01,116.9339540857,TARIJA,Bienes y servicios diversos
2024-10-01,117.0137736996,TARIJA,Bienes y servicios diversos
2024-11-01,118.1907855989,TARIJA,Bienes y servicios diversos
2024-12-01,120.1963757275,TARIJA,Bienes y servicios diversos
2025-01-01,123.9390979764,TARIJA,Bienes y servicios diversos
2025-02-01,127.1531808612,TARIJA,Bienes y servicios diversos
2025-03-01,127.1058195634,TARIJA,Bienes y servicios diversos
2025-04-01,128.6681362158,TARIJA,Bienes y servicios diversos
2025-05-01,132.8322722586,TARIJA,Bienes y servicios diversos
2025-06-01,145.6588532682,TARIJA,Bienes y servicios diversos
2025-07-01,151.443285726,TARIJA,Bienes y servicios diversos
2025-08-01,152.1345889431,TARIJA,Bienes y servicios diversos
2025-09-01,153.3604528383,TARIJA,Bienes y servicios diversos
2025-10-01,153.4138806326,TARIJA,Bienes y servicios diversos
2025-11-01,151.5093290974,TARIJA,Bienes y servicios diversos
2025-12-01,151.1085473175,TARIJA,Bienes y servicios diversos
2026-01-01,151.4596154814,TARIJA,Bienes y servicios diversos
2026-02-01,151.3223061819,TARIJA,Bienes y servicios diversos
2026-03-01,148.1929069693,TARIJA,Bienes y servicios diversos
2026-04-01,147.8516312375,TARIJA,Bienes y servicios diversos
2026-05-01,146.987568557,TARIJA,Bienes y servicios diversos
2026-06-01,146.3775715188,TARIJA,Bienes y servicios diversos
2026-07-01,144.7132320674,TARIJA,Bienes y servicios diversos
2018-01-01,95.164648889,TARIJA,Comunicaciones
2018-02-01,95.0544982583,TARIJA,Comunicaciones
2018-03-01,94.8475957651,TARIJA,Comunicaciones
2018-04-01,95.036548541,TARIJA,Comunicaciones
2018-05-01,94.9638901743,TARIJA,Comunicaciones
2018-06-01,94.710004287,TARIJA,Comunicaciones
2018-07-01,94.8308228964,TARIJA,Comunicaciones
2018-08-01,94.9109826219,TARIJA,Comunicaciones
2018-09-01,94.6966456518,TARIJA,Comunicaciones
2018-10-01,94.5743020334,TARIJA,Comunicaciones
2018-11-01,94.5139759169,TARIJA,Comunicaciones
2018-12-01,94.4185335028,TARIJA,Comunicaciones
2019-01-01,94.9332280258,TARIJA,Comunicaciones
2019-02-01,94.9332280258,TARIJA,Comunicaciones
2019-03-01,95.0812789251,TARIJA,Comunicaciones
2019-04-01,94.8805696201,TARIJA,Comunicaciones
2019-05-01,94.6714678169,TARIJA,Comunicaciones
2019-06-01,94.5499651962,TARIJA,Comunicaciones
2019-07-01,94.3333761832,TARIJA,Comunicaciones
2019-08-01,94.2005616104,TARIJA,Comunicaciones
2019-09-01,94.1735793654,TARIJA,Comunicaciones
2019-10-01,94.2163027736,TARIJA,Comunicaciones
2019-11-01,94.1036777079,TARIJA,Comunicaciones
2019-12-01,94.1426951047,TARIJA,Comunicaciones
2020-01-01,94.1426951047,TARIJA,Comunicaciones
2020-02-01,94.1426951047,TARIJA,Comunicaciones
2020-03-01,94.1906253436,TARIJA,Comunicaciones
2020-04-01,94.1906253436,TARIJA,Comunicaciones
2020-05-01,94.1906253436,TARIJA,Comunicaciones
2020-06-01,94.457774356,TARIJA,Comunicaciones
2020-07-01,96.3356613886,TARIJA,Comunicaciones
2020-08-01,96.5314150414,TARIJA,Comunicaciones
2020-09-01,96.3748520374,TARIJA,Comunicaciones
2020-10-01,96.0018946336,TARIJA,Comunicaciones
2020-11-01,95.9220770871,TARIJA,Comunicaciones
2020-12-01,95.8309216671,TARIJA,Comunicaciones
2021-01-01,95.6342825606,TARIJA,Comunicaciones
2021-02-01,95.6187692498,TARIJA,Comunicaciones
2021-03-01,95.4706667855,TARIJA,Comunicaciones
2021-04-01,95.2805121421,TARIJA,Comunicaciones
2021-05-01,94.9341811765,TARIJA,Comunicaciones
2021-06-01,94.91343118,TARIJA,Comunicaciones
2021-07-01,94.33569952,TARIJA,Comunicaciones
2021-08-01,94.247577234,TARIJA,Comunicaciones
2021-09-01,94.3531002528,TARIJA,Comunicaciones
2021-10-01,94.420665568,TARIJA,Comunicaciones
2021-11-01,94.6994749486,TARIJA,Comunicaciones
2021-12-01,94.6568475899,TARIJA,Comunicaciones
2022-01-01,94.203351644,TARIJA,Comunicaciones
2022-02-01,94.1736655868,TARIJA,Comunicaciones
2022-03-01,94.2107138476,TARIJA,Comunicaciones
2022-04-01,94.0241934472,TARIJA,Comunicaciones
2022-05-01,93.6951317216,TARIJA,Comunicaciones
2022-06-01,92.850389298,TARIJA,Comunicaciones
2022-07-01,92.5314662954,TARIJA,Comunicaciones
2022-08-01,92.468541861,TARIJA,Comunicaciones
2022-09-01,92.3330169674,TARIJA,Comunicaciones
2022-10-01,92.4563904057,TARIJA,Comunicaciones
2022-11-01,92.45639041,TARIJA,Comunicaciones
2022-12-01,92.5479558517,TARIJA,Comunicaciones
2023-01-01,92.5071055543,TARIJA,Comunicaciones
2023-02-01,92.37003998,TARIJA,Comunicaciones
2023-03-01,92.396371978,TARIJA,Comunicaciones
2023-04-01,92.5644576184,TARIJA,Comunicaciones
2023-05-01,92.7439598353,TARIJA,Comunicaciones
2023-06-01,92.776287833,TARIJA,Comunicaciones
2023-07-01,92.71337202,TARIJA,Comunicaciones
2023-08-01,92.7133720222,TARIJA,Comunicaciones
2023-09-01,92.6115514482,TARIJA,Comunicaciones
2023-10-01,92.5717577519,TARIJA,Comunicaciones
2023-11-01,92.62578079,TARIJA,Comunicaciones
2023-12-01,92.4500863218,TARIJA,Comunicaciones
2024-01-01,92.3909733769,TARIJA,Comunicaciones
2024-02-01,93.02371649,TARIJA,Comunicaciones
2024-03-01,93.0366605112,TARIJA,Comunicaciones
2024-04-01,92.6896230881,TARIJA,Comunicaciones
2024-05-01,92.956019563,TARIJA,Comunicaciones
2024-06-01,92.6935711333,TARIJA,Comunicaciones
2024-07-01,92.6807777524,TARIJA,Comunicaciones
2024-08-01,93.1780335345,TARIJA,Comunicaciones
2024-09-01,93.3296960138,TARIJA,Comunicaciones
2024-10-01,93.4777942566,TARIJA,Comunicaciones
2024-11-01,93.7189694766,TARIJA,Comunicaciones
2024-12-01,94.2093081148,TARIJA,Comunicaciones
2025-01-01,94.5854377914,TARIJA,Comunicaciones
2025-02-01,94.7159556867,TARIJA,Comunicaciones
2025-03-01,95.0080544464,TARIJA,Comunicaciones
2025-04-01,95.4655972628,TARIJA,Comunicaciones
2025-05-01,95.8657010434,TARIJA,Comunicaciones
2025-06-01,96.5956493843,TARIJA,Comunicaciones
2025-07-01,96.9868599564,TARIJA,Comunicaciones
2025-08-01,95.8712245697,TARIJA,Comunicaciones
2025-09-01,95.0708547565,TARIJA,Comunicaciones
2025-10-01,95.018247563,TARIJA,Comunicaciones
2025-11-01,94.1580456261,TARIJA,Comunicaciones
2025-12-01,93.2194514261,TARIJA,Comunicaciones
2026-01-01,92.8669856016,TARIJA,Comunicaciones
2026-02-01,92.7065065284,TARIJA,Comunicaciones
2026-03-01,93.0256759627,TARIJA,Comunicaciones
2026-04-01,93.1190625997,TARIJA,Comunicaciones
2026-05-01,93.3409751282,TARIJA,Comunicaciones
2026-06-01,93.3910024433,TARIJA,Comunicaciones
2026-07-01,93.9885245194,TARIJA,Comunicaciones
2018-01-01,107.2105995539,TARIJA,Educación
2018-02-01,107.3439158635,TARIJA,Educación
2018-03-01,107.3439158604,TARIJA,Educación
2018-04-01,107.3439158604,TARIJA,Educación
2018-05-01,107.3439158604,TARIJA,Educación
2018-06-01,107.3439158604,TARIJA,Educación
2018-07-01,107.3439158604,TARIJA,Educación
2018-08-01,107.0407607441,TARIJA,Educación
2018-09-01,107.040760741,TARIJA,Educación
2018-10-01,107.040760741,TARIJA,Educación
2018-11-01,107.040760741,TARIJA,Educación
2018-12-01,107.040760741,TARIJA,Educación
2019-01-01,109.9685877831,TARIJA,Educación
2019-02-01,109.9685877862,TARIJA,Educación
2019-03-01,109.9685877862,TARIJA,Educación
2019-04-01,109.9685877862,TARIJA,Educación
2019-05-01,109.9685877862,TARIJA,Educación
2019-06-01,109.9685877862,TARIJA,Educación
2019-07-01,109.9685877862,TARIJA,Educación
2019-08-01,109.9685877862,TARIJA,Educación
2019-09-01,109.9685877862,TARIJA,Educación
2019-10-01,109.9685877862,TARIJA,Educación
2019-11-01,109.9685877862,TARIJA,Educación
2019-12-01,109.9685877862,TARIJA,Educación
2020-01-01,112.4081615843,TARIJA,Educación
2020-02-01,112.4081615843,TARIJA,Educación
2020-03-01,112.4081615843,TARIJA,Educación
2020-04-01,112.4081615843,TARIJA,Educación
2020-05-01,112.4081615843,TARIJA,Educación
2020-06-01,112.4081615843,TARIJA,Educación
2020-07-01,112.4081615843,TARIJA,Educación
2020-08-01,111.9993223269,TARIJA,Educación
2020-09-01,111.9993223269,TARIJA,Educación
2020-10-01,111.9993223269,TARIJA,Educación
2020-11-01,111.9993223269,TARIJA,Educación
2020-12-01,111.9993223269,TARIJA,Educación
2021-01-01,120.8279014992,TARIJA,Educación
2021-02-01,124.3410472805,TARIJA,Educación
2021-03-01,108.2312649992,TARIJA,Educación
2021-04-01,108.2312649992,TARIJA,Educación
2021-05-01,108.2313463521,TARIJA,Educación
2021-06-01,108.231346349,TARIJA,Educación
2021-07-01,108.2313463,TARIJA,Educación
2021-08-01,108.231346349,TARIJA,Educación
2021-09-01,108.231346349,TARIJA,Educación
2021-10-01,108.231346349,TARIJA,Educación
2021-11-01,108.231346349,TARIJA,Educación
2021-12-01,108.231346349,TARIJA,Educación
2022-01-01,127.0123704862,TARIJA,Educación
2022-02-01,124.3344215386,TARIJA,Educación
2022-03-01,123.2967376394,TARIJA,Educación
2022-04-01,123.1982542615,TARIJA,Educación
2022-05-01,123.1982542615,TARIJA,Educación
2022-06-01,123.1982542615,TARIJA,Educación
2022-07-01,123.1982542615,TARIJA,Educación
2022-08-01,123.1982542615,TARIJA,Educación
2022-09-01,123.1982542615,TARIJA,Educación
2022-10-01,123.1982542615,TARIJA,Educación
2022-11-01,123.1982543,TARIJA,Educación
2022-12-01,123.1982542615,TARIJA,Educación
2023-01-01,123.2873951763,TARIJA,Educación
2023-02-01,123.4910620176,TARIJA,Educación
2023-03-01,123.4910620176,TARIJA,Educación
2023-04-01,123.4910620176,TARIJA,Educación
2023-05-01,123.4910620176,TARIJA,Educación
2023-06-01,123.4910620176,TARIJA,Educación
2023-07-01,123.5982535,TARIJA,Educación
2023-08-01,123.5982190261,TARIJA,Educación
2023-09-01,123.5982190261,TARIJA,Educación
2023-10-01,123.5982190261,TARIJA,Educación
2023-11-01,123.598219,TARIJA,Educación
2023-12-01,123.5982190261,TARIJA,Educación
2024-01-01,123.5982190261,TARIJA,Educación
2024-02-01,123.4914403,TARIJA,Educación
2024-03-01,123.50204425,TARIJA,Educación
2024-04-01,123.50204425,TARIJA,Educación
2024-05-01,123.50204425,TARIJA,Educación
2024-06-01,123.50204425,TARIJA,Educación
2024-07-01,123.50204425,TARIJA,Educación
2024-08-01,123.4656833111,TARIJA,Educación
2024-09-01,123.4656833111,TARIJA,Educación
2024-10-01,123.4656833111,TARIJA,Educación
2024-11-01,123.4656833111,TARIJA,Educación
2024-12-01,123.4656833111,TARIJA,Educación
2025-01-01,125.020010115,TARIJA,Educación
2025-02-01,125.2519630489,TARIJA,Educación
2025-03-01,125.251963052,TARIJA,Educación
2025-04-01,125.251963052,TARIJA,Educación
2025-05-01,125.251963052,TARIJA,Educación
2025-06-01,125.251963052,TARIJA,Educación
2025-07-01,125.251963052,TARIJA,Educación
2025-08-01,125.251963052,TARIJA,Educación
2025-09-01,125.251963052,TARIJA,Educación
2025-10-01,125.251963052,TARIJA,Educación
2025-11-01,125.251963052,TARIJA,Educación
2025-12-01,125.251963052,TARIJA,Educación
2026-01-01,126.6440582634,TARIJA,Educación
2026-02-01,127.6397370657,TARIJA,Educación
2026-03-01,128.0315550563,TARIJA,Educación
2026-04-01,128.0315550594,TARIJA,Educación
2026-05-01,128.0315550594,TARIJA,Educación
2026-06-01,128.0315550594,TARIJA,Educación
2026-07-01,128.0315550594,TARIJA,Educación
2018-01-01,97.2287909964,TARIJA,"Muebles, bienes y servicios domésticos"
2018-02-01,97.3790182191,TARIJA,"Muebles, bienes y servicios domésticos"
2018-03-01,97.5373211648,TARIJA,"Muebles, bienes y servicios domésticos"
2018-04-01,98.1100694326,TARIJA,"Muebles, bienes y servicios domésticos"
2018-05-01,97.926281619,TARIJA,"Muebles, bienes y servicios domésticos"
2018-06-01,97.7973246153,TARIJA,"Muebles, bienes y servicios domésticos"
2018-07-01,97.6942626585,TARIJA,"Muebles, bienes y servicios domésticos"
2018-08-01,98.17047213,TARIJA,"Muebles, bienes y servicios domésticos"
2018-09-01,98.4111848048,TARIJA,"Muebles, bienes y servicios domésticos"
2018-10-01,98.2676268024,TARIJA,"Muebles, bienes y servicios domésticos"
2018-11-01,98.7033986835,TARIJA,"Muebles, bienes y servicios domésticos"
2018-12-01,98.7799182817,TARIJA,"Muebles, bienes y servicios domésticos"
2019-01-01,98.9002178019,TARIJA,"Muebles, bienes y servicios domésticos"
2019-02-01,99.0525476026,TARIJA,"Muebles, bienes y servicios domésticos"
2019-03-01,99.4436089169,TARIJA,"Muebles, bienes y servicios domésticos"
2019-04-01,99.2348068207,TARIJA,"Muebles, bienes y servicios domésticos"
2019-05-01,99.3092206651,TARIJA,"Muebles, bienes y servicios domésticos"
2019-06-01,98.8411209913,TARIJA,"Muebles, bienes y servicios domésticos"
2019-07-01,98.550164001,TARIJA,"Muebles, bienes y servicios domésticos"
2019-08-01,98.5229645574,TARIJA,"Muebles, bienes y servicios domésticos"
2019-09-01,98.3960869658,TARIJA,"Muebles, bienes y servicios domésticos"
2019-10-01,98.6965841812,TARIJA,"Muebles, bienes y servicios domésticos"
2019-11-01,98.5807437524,TARIJA,"Muebles, bienes y servicios domésticos"
2019-12-01,98.9203568614,TARIJA,"Muebles, bienes y servicios domésticos"
2020-01-01,98.7006584622,TARIJA,"Muebles, bienes y servicios domésticos"
2020-02-01,98.7623839954,TARIJA,"Muebles, bienes y servicios domésticos"
2020-03-01,98.8405765411,TARIJA,"Muebles, bienes y servicios domésticos"
2020-04-01,98.9482445602,TARIJA,"Muebles, bienes y servicios domésticos"
2020-05-01,99.0672749236,TARIJA,"Muebles, bienes y servicios domésticos"
2020-06-01,98.7761163898,TARIJA,"Muebles, bienes y servicios domésticos"
2020-07-01,98.9100273939,TARIJA,"Muebles, bienes y servicios domésticos"
2020-08-01,98.9254340865,TARIJA,"Muebles, bienes y servicios domésticos"
2020-09-01,98.528961273,TARIJA,"Muebles, bienes y servicios domésticos"
2020-10-01,98.3392143777,TARIJA,"Muebles, bienes y servicios domésticos"
2020-11-01,98.4053121698,TARIJA,"Muebles, bienes y servicios domésticos"
2020-12-01,98.317643794,TARIJA,"Muebles, bienes y servicios domésticos"
2021-01-01,98.1708389455,TARIJA,"Muebles, bienes y servicios domésticos"
2021-02-01,97.8905135572,TARIJA,"Muebles, bienes y servicios domésticos"
2021-03-01,98.0015072796,TARIJA,"Muebles, bienes y servicios domésticos"
2021-04-01,97.8862724229,TARIJA,"Muebles, bienes y servicios domésticos"
2021-05-01,97.6933591027,TARIJA,"Muebles, bienes y servicios domésticos"
2021-06-01,97.6935079524,TARIJA,"Muebles, bienes y servicios domésticos"
2021-07-01,97.16973057,TARIJA,"Muebles, bienes y servicios domésticos"
2021-08-01,97.1788152687,TARIJA,"Muebles, bienes y servicios domésticos"
2021-09-01,97.33986114,TARIJA,"Muebles, bienes y servicios domésticos"
2021-10-01,97.2995921063,TARIJA,"Muebles, bienes y servicios domésticos"
2021-11-01,97.0681617094,TARIJA,"Muebles, bienes y servicios domésticos"
2021-12-01,96.9379228655,TARIJA,"Muebles, bienes y servicios domésticos"
2022-01-01,96.8258939551,TARIJA,"Muebles, bienes y servicios domésticos"
2022-02-01,96.6851580286,TARIJA,"Muebles, bienes y servicios domésticos"
2022-03-01,96.6728078495,TARIJA,"Muebles, bienes y servicios domésticos"
2022-04-01,96.7571144375,TARIJA,"Muebles, bienes y servicios domésticos"
2022-05-01,96.7621087459,TARIJA,"Muebles, bienes y servicios domésticos"
2022-06-01,96.7661438942,TARIJA,"Muebles, bienes y servicios domésticos"
2022-07-01,96.5425777267,TARIJA,"Muebles, bienes y servicios domésticos"
2022-08-01,96.657675258,TARIJA,"Muebles, bienes y servicios domésticos"
2022-09-01,96.6735518975,TARIJA,"Muebles, bienes y servicios domésticos"
2022-10-01,97.3519143598,TARIJA,"Muebles, bienes y servicios domésticos"
2022-11-01,97.51476673,TARIJA,"Muebles, bienes y servicios domésticos"
2022-12-01,97.8972641853,TARIJA,"Muebles, bienes y servicios domésticos"
2023-01-01,98.1457524883,TARIJA,"Muebles, bienes y servicios domésticos"
2023-02-01,97.9255166915,TARIJA,"Muebles, bienes y servicios domésticos"
2023-03-01,98.1103893866,TARIJA,"Muebles, bienes y servicios domésticos"
2023-04-01,98.0698035371,TARIJA,"Muebles, bienes y servicios domésticos"
2023-05-01,98.2490181592,TARIJA,"Muebles, bienes y servicios domésticos"
2023-06-01,98.3515244463,TARIJA,"Muebles, bienes y servicios domésticos"
2023-07-01,98.28778388,TARIJA,"Muebles, bienes y servicios domésticos"
2023-08-01,98.434357769,TARIJA,"Muebles, bienes y servicios domésticos"
2023-09-01,98.2316397665,TARIJA,"Muebles, bienes y servicios domésticos"
2023-10-01,98.8242636537,TARIJA,"Muebles, bienes y servicios domésticos"
2023-11-01,99.0529145,TARIJA,"Muebles, bienes y servicios domésticos"
2023-12-01,98.9863668575,TARIJA,"Muebles, bienes y servicios domésticos"
2024-01-01,99.333189209,TARIJA,"Muebles, bienes y servicios domésticos"
2024-02-01,99.89407597,TARIJA,"Muebles, bienes y servicios domésticos"
2024-03-01,101.924821371,TARIJA,"Muebles, bienes y servicios domésticos"
2024-04-01,102.4749820551,TARIJA,"Muebles, bienes y servicios domésticos"
2024-05-01,102.583093527,TARIJA,"Muebles, bienes y servicios domésticos"
2024-06-01,102.6224520481,TARIJA,"Muebles, bienes y servicios domésticos"
2024-07-01,103.1980260959,TARIJA,"Muebles, bienes y servicios domésticos"
2024-08-01,106.2869334831,TARIJA,"Muebles, bienes y servicios domésticos"
2024-09-01,107.6930466526,TARIJA,"Muebles, bienes y servicios domésticos"
2024-10-01,109.2554720497,TARIJA,"Muebles, bienes y servicios domésticos"
2024-11-01,111.4042912705,TARIJA,"Muebles, bienes y servicios domésticos"
2024-12-01,112.2983971713,TARIJA,"Muebles, bienes y servicios domésticos"
2025-01-01,113.7619786525,TARIJA,"Muebles, bienes y servicios domésticos"
2025-02-01,116.4680298898,TARIJA,"Muebles, bienes y servicios domésticos"
2025-03-01,117.1694071563,TARIJA,"Muebles, bienes y servicios domésticos"
2025-04-01,117.8223474248,TARIJA,"Muebles, bienes y servicios domésticos"
2025-05-01,121.8321876985,TARIJA,"Muebles, bienes y servicios domésticos"
2025-06-01,133.2537787922,TARIJA,"Muebles, bienes y servicios domésticos"
2025-07-01,142.1444052164,TARIJA,"Muebles, bienes y servicios domésticos"
2025-08-01,145.2366259151,TARIJA,"Muebles, bienes y servicios domésticos"
2025-09-01,144.8095242937,TARIJA,"Muebles, bienes y servicios domésticos"
2025-10-01,143.2038897492,TARIJA,"Muebles, bienes y servicios domésticos"
2025-11-01,142.7897702701,TARIJA,"Muebles, bienes y servicios domésticos"
2025-12-01,139.8249717568,TARIJA,"Muebles, bienes y servicios domésticos"
2026-01-01,141.1877404309,TARIJA,"Muebles, bienes y servicios domésticos"
2026-02-01,146.1106023016,TARIJA,"Muebles, bienes y servicios domésticos"
2026-03-01,144.0416187471,TARIJA,"Muebles, bienes y servicios domésticos"
2026-04-01,143.0487051773,TARIJA,"Muebles, bienes y servicios domésticos"
2026-05-01,143.8317310106,TARIJA,"Muebles, bienes y servicios domésticos"
2026-06-01,143.3894853112,TARIJA,"Muebles, bienes y servicios domésticos"
2026-07-01,143.9964791316,TARIJA,"Muebles, bienes y servicios domésticos"
2018-01-01,95.8158898478,TARIJA,Prendas de vestir y calzado
2018-02-01,95.335680358,TARIJA,Prendas de vestir y calzado
2018-03-01,94.4592029186,TARIJA,Prendas de vestir y calzado
2018-04-01,94.3170063109,TARIJA,Prendas de vestir y calzado
2018-05-01,94.3089496798,TARIJA,Prendas de vestir y calzado
2018-06-01,93.9374155197,TARIJA,Prendas de vestir y calzado
2018-07-01,94.3284826504,TARIJA,Prendas de vestir y calzado
2018-08-01,95.0415600752,TARIJA,Prendas de vestir y calzado
2018-09-01,94.9037360926,TARIJA,Prendas de vestir y calzado
2018-10-01,94.4408775619,TARIJA,Prendas de vestir y calzado
2018-11-01,94.3597080588,TARIJA,Prendas de vestir y calzado
2018-12-01,94.729748794,TARIJA,Prendas de vestir y calzado
2019-01-01,95.0664120485,TARIJA,Prendas de vestir y calzado
2019-02-01,95.0740621146,TARIJA,Prendas de vestir y calzado
2019-03-01,95.1009220197,TARIJA,Prendas de vestir y calzado
2019-04-01,94.7859275895,TARIJA,Prendas de vestir y calzado
2019-05-01,94.9263905594,TARIJA,Prendas de vestir y calzado
2019-06-01,94.339662926,TARIJA,Prendas de vestir y calzado
2019-07-01,94.6277014637,TARIJA,Prendas de vestir y calzado
2019-08-01,94.5609775282,TARIJA,Prendas de vestir y calzado
2019-09-01,94.4862058095,TARIJA,Prendas de vestir y calzado
2019-10-01,94.285889566,TARIJA,Prendas de vestir y calzado
2019-11-01,93.5347987717,TARIJA,Prendas de vestir y calzado
2019-12-01,93.4713395053,TARIJA,Prendas de vestir y calzado
2020-01-01,93.6232406627,TARIJA,Prendas de vestir y calzado
2020-02-01,93.2814894256,TARIJA,Prendas de vestir y calzado
2020-03-01,93.186489648,TARIJA,Prendas de vestir y calzado
2020-04-01,93.1864896495,TARIJA,Prendas de vestir y calzado
2020-05-01,93.1763761054,TARIJA,Prendas de vestir y calzado
2020-06-01,92.4655790486,TARIJA,Prendas de vestir y calzado
2020-07-01,92.8531488486,TARIJA,Prendas de vestir y calzado
2020-08-01,92.9203249318,TARIJA,Prendas de vestir y calzado
2020-09-01,92.9300511678,TARIJA,Prendas de vestir y calzado
2020-10-01,92.6217117893,TARIJA,Prendas de vestir y calzado
2020-11-01,92.5153425601,TARIJA,Prendas de vestir y calzado
2020-12-01,92.1986421224,TARIJA,Prendas de vestir y calzado
2021-01-01,92.2153629827,TARIJA,Prendas de vestir y calzado
2021-02-01,91.9274962219,TARIJA,Prendas de vestir y calzado
2021-03-01,91.6179600819,TARIJA,Prendas de vestir y calzado
2021-04-01,91.4227040825,TARIJA,Prendas de vestir y calzado
2021-05-01,90.6503601627,TARIJA,Prendas de vestir y calzado
2021-06-01,90.5616179223,TARIJA,Prendas de vestir y calzado
2021-07-01,90.32807675,TARIJA,Prendas de vestir y calzado
2021-08-01,90.0463357922,TARIJA,Prendas de vestir y calzado
2021-09-01,89.7173091286,TARIJA,Prendas de vestir y calzado
2021-10-01,89.7862683997,TARIJA,Prendas de vestir y calzado
2021-11-01,90.0392726841,TARIJA,Prendas de vestir y calzado
2021-12-01,90.0440496965,TARIJA,Prendas de vestir y calzado
2022-01-01,90.1733306614,TARIJA,Prendas de vestir y calzado
2022-02-01,90.2994771293,TARIJA,Prendas de vestir y calzado
2022-03-01,90.2978337144,TARIJA,Prendas de vestir y calzado
2022-04-01,90.2766791342,TARIJA,Prendas de vestir y calzado
2022-05-01,90.1722368854,TARIJA,Prendas de vestir y calzado
2022-06-01,90.2330750906,TARIJA,Prendas de vestir y calzado
2022-07-01,90.3889392865,TARIJA,Prendas de vestir y calzado
2022-08-01,90.2064347768,TARIJA,Prendas de vestir y calzado
2022-09-01,90.1152877422,TARIJA,Prendas de vestir y calzado
2022-10-01,90.1451740571,TARIJA,Prendas de vestir y calzado
2022-11-01,90.30269749,TARIJA,Prendas de vestir y calzado
2022-12-01,91.0138607458,TARIJA,Prendas de vestir y calzado
2023-01-01,91.1333819606,TARIJA,Prendas de vestir y calzado
2023-02-01,90.8115656829,TARIJA,Prendas de vestir y calzado
2023-03-01,90.8311541521,TARIJA,Prendas de vestir y calzado
2023-04-01,90.7729251525,TARIJA,Prendas de vestir y calzado
2023-05-01,91.1083324517,TARIJA,Prendas de vestir y calzado
2023-06-01,91.1859351109,TARIJA,Prendas de vestir y calzado
2023-07-01,90.84532929,TARIJA,Prendas de vestir y calzado
2023-08-01,90.9491822913,TARIJA,Prendas de vestir y calzado
2023-09-01,91.3765362383,TARIJA,Prendas de vestir y calzado
2023-10-01,91.4237326974,TARIJA,Prendas de vestir y calzado
2023-11-01,91.39205825,TARIJA,Prendas de vestir y calzado
2023-12-01,91.4767746715,TARIJA,Prendas de vestir y calzado
2024-01-01,91.9314217112,TARIJA,Prendas de vestir y calzado
2024-02-01,92.75956704,TARIJA,Prendas de vestir y calzado
2024-03-01,93.2052448479,TARIJA,Prendas de vestir y calzado
2024-04-01,93.3934767691,TARIJA,Prendas de vestir y calzado
2024-05-01,93.0001993708,TARIJA,Prendas de vestir y calzado
2024-06-01,92.9239252804,TARIJA,Prendas de vestir y calzado
